gender,age,married,education,value_main_house,future_expenses,%_spend_future_win,risk,tot_amm_year_retirement_plans,tot_value_retirement_plans,tot_income_month,tot_loans_rest,tot_amm_acc,port_inv_val,ann_inv_income,monthly_expenses
1.0,74.0,2.0,2.0,90.152,1.0,100.0,4.0,0.36,15.0,1.131,0.0,22.0,0.0,0.0,0.7
2.0,69.0,2.0,10.0,180.189,1.0,100.0,4.0,0.36,15.0,1.6,0.0,48.0,160.597,0.0,1.681
1.0,40.0,1.0,9.0,145.0,1.0,50.0,4.0,0.36,15.0,2.2,53.0,7.0,0.0,0.0,0.955
1.0,80.0,2.0,11.0,480.81,3.0,0.0,4.0,0.36,15.0,1.64,0.0,30.0,10000.0,2000.0,1.7
1.0,61.0,2.0,6.0,120.0,3.0,0.0,4.0,0.36,15.0,2.84,0.0,20.0,0.0,0.0,2.1
2.0,42.0,1.0,10.0,100.0,1.0,0.0,4.0,0.36,15.0,2.8,51.8,1.17,0.0,0.0,2.727
1.0,57.0,2.0,2.0,110.0,1.0,100.0,3.0,0.4,3.0,0.0,0.0,15.0,0.0,0.0,1.3
1.0,59.0,3.0,11.0,2000.0,1.0,100.0,4.0,0.0,15.0,2.1,0.0,50.0,0.0,0.0,4.0
1.0,49.0,2.0,11.0,1000.0,3.0,25.0,3.0,8.0,100.0,14.0,3.3,15.0,410.0,5.0,12.0
1.0,63.0,1.0,11.0,200.0,3.0,20.0,3.0,0.36,15.0,0.747,0.18,15.0,0.0,0.0,1.41
2.0,46.0,2.0,6.0,270.455,3.0,100.0,4.0,0.36,15.0,0.55,147.55,38.0,0.0,0.0,2.85
2.0,49.0,5.0,2.0,80.0,3.0,80.0,4.0,0.36,15.0,0.4,0.0,0.0,0.0,0.0,1.0
1.0,49.0,5.0,5.0,0.0,3.0,0.0,4.0,0.36,15.0,0.0,9.5,0.05,0.0,0.0,0.723
2.0,80.0,6.0,2.0,24.04,1.0,100.0,4.0,0.36,15.0,0.82,0.0,12.346,0.0,0.0,0.555
2.0,63.0,6.0,2.0,0.0,3.0,0.0,4.0,0.36,15.0,0.87,0.0,3.0,0.0,0.0,0.7
1.0,48.0,2.0,13.0,240.0,1.0,0.0,4.0,1.0,1.0,4.083,0.0,60.0,300.0,11.536,3.5
2.0,71.0,6.0,4.0,100.0,1.0,0.0,4.0,0.36,15.0,0.76,0.0,5.0,1.0,0.0,0.63
1.0,79.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,12.0,1.142,0.0,1.6,90.0,0.144,2.7
1.0,75.0,4.0,11.0,45.0,3.0,50.0,3.0,0.0,35.0,2.448,55.0,279.0,463.0,8.5,5.327
1.0,66.0,1.0,2.0,59.432,3.0,0.0,4.0,0.36,15.0,0.638,0.0,32.0,0.0,0.0,0.26
2.0,39.0,1.0,2.0,120.202,1.0,100.0,4.0,0.36,15.0,0.0,197.0,0.02,0.0,0.0,1.15
1.0,48.0,1.0,9.0,93.0,3.0,0.0,3.0,0.0,0.12,1.006,106.5,0.007,0.0,0.0,1.02
1.0,51.0,2.0,8.0,81.555,1.0,0.0,4.0,0.0,0.6,1.925,7.8,0.5,0.0,0.0,2.29
2.0,51.0,5.0,4.0,150.0,3.0,0.0,4.0,0.36,15.0,0.562,0.0,1.0,0.0,0.0,1.0
2.0,52.0,2.0,4.0,146.435,1.0,15.0,4.0,0.36,15.0,0.0,0.0,0.2,0.0,0.0,1.3
2.0,85.0,6.0,6.0,120.202,1.0,10.0,4.0,0.36,15.0,2.105,0.0,30.0,504.0,0.3,1.5
2.0,56.0,1.0,11.0,600.0,2.0,100.0,3.0,1.38,33.5025,3.235,0.0,25.749,2525.215,26.359,5.812
1.0,83.0,6.0,2.0,200.0,3.0,0.0,4.0,0.36,15.0,1.2,0.0,20.0,0.0,0.0,0.7
1.0,52.0,2.0,2.0,450.0,3.0,0.0,3.0,2.4,35.0,0.0,200.0,10.0,0.0,0.0,2.8
2.0,76.0,6.0,11.0,340.0,3.0,100.0,4.0,0.36,15.0,0.5,0.0,14.0,50.0,0.6,1.8
1.0,69.0,1.0,11.0,0.0,3.0,50.0,3.0,2.0,100.0,2.884,0.0,26.0,300.0,25.0,0.383
1.0,52.0,1.0,6.0,0.0,2.0,100.0,4.0,0.36,15.0,0.0,0.0,1.0,0.0,0.0,2.05
1.0,36.0,2.0,4.0,0.0,1.0,0.0,4.0,0.36,15.0,1.5,0.0,2.0,0.0,0.0,1.55
1.0,77.0,2.0,11.0,1200.0,2.0,75.0,4.0,0.0,120.0,0.95,0.0,120.0,9938.759,100.0,4.775
1.0,83.0,2.0,4.0,177.652,1.0,100.0,4.0,0.36,15.0,2.295,0.0,11.0,0.0,0.0,0.8
1.0,41.0,2.0,6.0,220.0,1.0,30.0,4.0,0.0,5.5,2.6,60.0,6.0,0.0,0.0,1.145
1.0,64.0,4.0,7.0,0.0,3.0,40.0,4.0,0.36,15.0,0.0,0.2,0.0,0.0,0.0,0.7
1.0,65.0,6.0,2.0,45.0,1.0,0.0,4.0,0.36,15.0,0.843,5.0,1.0,0.0,0.0,0.794
2.0,64.0,2.0,11.0,140.0,2.0,0.0,4.0,0.05,0.05,0.605,130.0,50.0,0.0,0.0,2.42
2.0,45.0,2.0,6.0,65.0,3.0,0.0,4.0,0.36,15.0,0.0,0.0,14.0,0.0,0.0,1.3
1.0,61.0,2.0,11.0,700.0,3.0,0.0,4.0,4.0,275.0,0.0,1.0,250.0,710.0,0.3,3.7
2.0,51.0,2.0,4.0,91.524,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.7,0.0,0.0,0.8
1.0,65.0,1.0,6.0,84.008,1.0,0.0,4.0,0.36,15.0,1.064,0.0,2.753,0.0,0.0,0.326
2.0,84.0,6.0,2.0,30.051,3.0,100.0,4.0,0.36,15.0,0.637,0.0,22.594,0.0,0.0,0.415
1.0,70.0,2.0,6.0,120.0,3.0,100.0,4.0,0.0,13.454,2.256,0.0,10.112,169.462,0.407,1.5
1.0,57.0,2.0,10.0,250.0,3.0,50.0,4.0,0.36,15.0,1.9,1.5,1.5,0.0,0.0,1.16
1.0,65.0,2.0,11.0,1000.0,3.0,5.0,3.0,0.36,15.0,6.79,0.0,90.0,1415.0,30.0,3.0
2.0,69.0,5.0,11.0,324.157,3.0,0.0,4.0,0.36,15.0,1.6,0.0,20.0,165.597,0.01,0.9
2.0,75.0,6.0,10.0,214.109,1.0,50.0,3.0,0.36,15.0,1.723,0.0,250.0,618.985,57.087,2.34
1.0,81.0,2.0,11.0,0.0,1.0,50.0,3.0,0.36,15.0,0.0,0.0,6.916,6122.835,150.0,5.69
2.0,83.0,6.0,2.0,90.152,3.0,100.0,4.0,0.36,15.0,0.6,0.0,0.6,0.0,0.0,0.35
1.0,41.0,2.0,2.0,0.0,1.0,25.0,4.0,0.36,15.0,1.2,4.0,1.0,0.0,0.0,2.25
2.0,45.0,2.0,8.0,48.081,3.0,0.0,4.0,0.36,15.0,0.0,0.0,24.0,0.0,0.0,1.0
2.0,67.0,2.0,10.0,332.0,1.0,0.0,4.0,3.192,88.285,2.0,0.0,156.268,160.597,0.0,3.0
1.0,69.0,2.0,10.0,70.0,1.0,50.0,4.0,0.36,15.0,2.1,0.4,20.0,0.0,0.0,0.82
1.0,50.0,2.0,6.0,400.0,3.0,20.0,4.0,1.0,16.78,4.538,0.0,16.0,0.5,0.003,2.5
1.0,74.0,1.0,4.0,120.0,2.0,60.0,4.0,0.36,15.0,1.7,0.0,28.0,0.0,0.0,1.2
2.0,75.0,6.0,1.0,78.132,3.0,100.0,4.0,0.36,15.0,1.058,0.0,0.3,0.0,0.0,0.63
2.0,74.0,2.0,2.0,90.0,1.0,50.0,4.0,0.36,15.0,0.685,2.4,6.0,0.0,0.0,0.857
2.0,57.0,2.0,2.0,0.0,1.0,0.0,4.0,0.36,15.0,0.0,0.0,32.0,0.0,0.0,1.074
1.0,82.0,2.0,2.0,1000.0,3.0,10.0,4.0,0.36,15.0,2.614,0.0,100.0,565.647,0.0,1.5
1.0,75.0,2.0,6.0,600.0,3.0,50.0,4.0,0.36,15.0,0.75,65.0,1.3,0.0,0.0,1.75
2.0,74.0,6.0,1.0,0.0,1.0,0.0,4.0,0.36,15.0,0.0,0.0,0.7,0.0,0.0,1.75
1.0,63.0,2.0,11.0,200.0,3.0,50.0,3.0,2.169,20.0,3.2,0.0,160.0,0.0,0.0,1.2
1.0,77.0,2.0,2.0,140.0,3.0,50.0,4.0,0.36,15.0,0.81,11.0,8.02,0.0,0.0,1.523
2.0,48.0,5.0,9.0,500.0,3.0,100.0,4.0,0.36,15.0,3.1,240.0,30.0,0.0,0.0,1.7
2.0,74.0,2.0,6.0,50.0,3.0,100.0,4.0,0.36,15.0,0.0,0.0,3.0,0.1,0.0,0.923
1.0,69.0,2.0,10.0,200.0,1.0,50.0,4.0,1.5,28.0,1.457,0.0,25.0,596.06,3.0,1.005
2.0,44.0,5.0,2.0,0.0,1.0,0.0,4.0,0.36,15.0,0.89,0.0,0.0,0.0,0.0,1.1
1.0,79.0,1.0,13.0,270.455,1.0,50.0,3.0,0.36,15.0,2.995,0.0,3.0,2300.0,40.0,1.6
1.0,66.0,1.0,2.0,16.0,3.0,50.0,3.0,0.36,15.0,1.125,0.0,15.0,0.0,0.0,1.051
1.0,85.0,6.0,2.0,0.0,1.0,100.0,4.0,0.36,15.0,0.367,0.0,0.06,0.0,0.0,0.3
1.0,68.0,1.0,11.0,750.0,3.0,0.0,3.0,0.0,330.0,1.2,0.0,15.0,4775.0,125.0,2.5
1.0,80.0,6.0,13.0,531.171,3.0,100.0,2.0,0.0,15.0,2.58,95.0,27.3,2013.0,61.0,2.8
2.0,56.0,2.0,2.0,0.0,3.0,50.0,4.0,0.36,15.0,0.436,0.0,0.0,0.0,0.0,0.781
1.0,81.0,6.0,2.0,85.445,1.0,50.0,4.0,0.36,15.0,1.8,0.0,0.6,0.484,0.02,0.5
1.0,70.0,6.0,11.0,155.0,1.0,100.0,4.0,0.0,20.0,2.567,0.0,1363.836,120.534,1.036,2.838
1.0,55.0,2.0,11.0,601.012,2.0,0.0,4.0,0.3,18.0,4.0,3.0,150.0,30.612,0.0,4.55
2.0,85.0,6.0,6.0,356.109,1.0,0.0,4.0,0.36,15.0,2.185,0.0,75.0,288.167,13.162,1.289
1.0,67.0,4.0,2.0,0.0,3.0,0.0,4.0,0.36,15.0,0.092,0.0,0.005,0.0,0.0,0.274
1.0,60.0,2.0,12.0,230.0,3.0,100.0,4.0,3.3,31.25,4.75,15.0,42.0,0.0,0.0,1.25
1.0,77.0,2.0,11.0,601.012,1.0,60.0,4.0,0.36,15.0,2.2,0.0,40.0,144.628,2.656,1.0
2.0,82.0,2.0,13.0,900.0,3.0,100.0,4.0,0.36,15.0,0.0,0.0,8.0,1593.056,25.61,7.0
1.0,66.0,2.0,2.0,0.0,1.0,70.0,4.0,0.36,15.0,1.0,0.0,18.03,0.0,0.0,0.6
2.0,78.0,2.0,2.0,203.901,1.0,0.0,4.0,0.36,15.0,0.0,12.9,60.0,0.547,0.008,1.38
2.0,73.0,6.0,4.0,300.506,3.0,20.0,3.0,0.36,15.0,3.1,4.5,10.0,0.0,0.0,1.575
1.0,54.0,2.0,11.0,600.0,1.0,75.0,3.0,8.0,70.0,0.0,0.0,150.0,150.1,3.0,2.5
1.0,48.0,1.0,4.0,0.0,1.0,0.0,4.0,0.36,15.0,1.5,0.0,30.0,0.0,0.0,1.35
1.0,85.0,6.0,2.0,300.0,1.0,0.0,3.0,0.36,15.0,1.6,0.0,9.0,259.0,0.3,0.425
1.0,54.0,1.0,11.0,140.0,1.0,80.0,3.0,0.36,15.0,0.0,0.0,52.083,40.0,1.5,1.1
1.0,68.0,2.0,10.0,200.0,1.0,50.0,3.0,0.0,15.0,2.6,0.0,34.0,328.0,6.0,1.1
2.0,75.0,1.0,2.0,100.0,1.0,0.0,4.0,0.36,15.0,1.213,0.0,20.0,0.0,0.0,0.403
1.0,52.0,2.0,6.0,140.0,1.0,50.0,3.0,0.36,15.0,1.5,110.0,1.5,0.0,0.0,1.412
2.0,83.0,6.0,4.0,787.337,1.0,50.0,3.0,0.0,17.203,2.0,0.0,99.62,147.754,0.478,1.358
2.0,60.0,5.0,11.0,500.0,3.0,0.0,3.0,0.36,15.0,1.3,50.0,1.0,0.0,0.0,1.8
1.0,55.0,5.0,6.0,160.0,2.0,0.0,3.0,0.8333333333333334,9.443333333333333,2.7,0.75,20.0,160.597,0.0,1.032
2.0,80.0,2.0,6.0,300.506,1.0,50.0,4.0,0.36,15.0,0.0,0.0,20.0,0.0,0.0,1.98
2.0,61.0,2.0,2.0,90.0,3.0,50.0,4.0,1.2,13.0,0.0,0.0,45.0,0.0,0.0,1.0
1.0,74.0,2.0,2.0,144.778,3.0,100.0,4.0,0.36,15.0,1.558,0.0,5.0,0.0,0.0,0.8
1.0,66.0,2.0,6.0,150.0,3.0,0.0,4.0,0.36,15.0,2.461,0.0,10.0,0.0,0.0,2.0
1.0,81.0,2.0,2.0,270.455,1.0,50.0,4.0,0.36,15.0,2.7,11.0,12.0,0.301,0.014,1.87
1.0,64.0,2.0,2.0,84.142,3.0,100.0,4.0,0.36,15.0,2.031,0.0,7.0,0.0,0.0,0.56
1.0,63.0,2.0,2.0,90.152,3.0,40.0,4.0,0.36,15.0,1.14,6.3,18.0,0.0,0.0,0.877
1.0,83.0,2.0,13.0,1200.0,3.0,60.0,4.0,0.36,15.0,2.586,0.0,20.0,210.0,15.0,4.5
1.0,84.0,1.0,2.0,20.0,1.0,10.0,4.0,0.36,15.0,0.601,0.0,2.0,0.0,0.0,0.3
1.0,72.0,2.0,11.0,445.945,3.0,0.0,4.0,0.36,15.0,2.6,0.0,20.0,0.0,0.0,1.0
2.0,32.0,1.0,8.0,0.0,2.0,0.0,4.0,0.36,15.0,0.0,0.0,1.8,0.0,0.0,1.113
2.0,65.0,2.0,11.0,1400.0,1.0,50.0,3.0,0.36,15.0,0.0,0.0,30.0,0.0,0.0,4.5
2.0,52.0,2.0,10.0,0.0,2.0,60.0,4.0,0.36,15.0,2.0,15.0,50.0,0.0,0.0,2.12
2.0,82.0,2.0,11.0,470.0,1.0,100.0,3.0,0.36,15.0,0.418,0.0,32.086,0.0,0.0,2.5
2.0,58.0,1.0,6.0,250.0,1.0,0.0,4.0,0.36,15.0,0.75,25.0,2.836,0.0,0.0,0.48
2.0,62.0,4.0,4.0,120.202,1.0,100.0,4.0,0.36,15.0,1.2,0.0,0.273,0.0,0.0,0.643
1.0,72.0,2.0,2.0,138.233,1.0,100.0,3.0,0.36,15.0,1.1,0.0,12.0,0.0,0.0,0.98
1.0,49.0,2.0,4.0,300.0,3.0,0.0,4.0,0.36,15.0,1.491,12.0,6.0,0.0,0.0,1.22
2.0,55.0,2.0,2.0,90.152,1.0,100.0,4.0,0.6,19.317,0.0,15.15,3.0,0.0,0.0,2.1
2.0,65.0,2.0,8.0,300.0,3.0,50.0,4.0,0.8,10.0,1.01,0.0,3.0,91.541,0.0,1.3
2.0,62.0,2.0,1.0,0.0,3.0,0.0,4.0,0.36,15.0,0.7,4.535,0.601,0.0,0.0,1.164
1.0,68.0,2.0,10.0,70.0,1.0,50.0,3.0,0.36,15.0,2.0,0.0,2.0,15.0,0.5,1.0
2.0,48.0,2.0,4.0,150.253,3.0,0.0,4.0,0.0,4.5,0.0,80.0,8.864,0.0,0.0,1.9
1.0,62.0,2.0,6.0,250.0,3.0,100.0,2.0,0.0,11.0,2.191,0.0,7.0,110.0,3.0,1.3
2.0,85.0,2.0,2.0,36.061,3.0,100.0,4.0,0.36,15.0,0.0,0.3,2.733,0.0,0.0,0.55
1.0,70.0,6.0,8.0,474.327,3.0,70.0,4.0,0.36,15.0,3.483,20.483,20.64,160.597,0.0,0.972
1.0,72.0,2.0,4.0,360.607,1.0,0.0,4.0,0.0,60.0,2.2,0.0,25.0,175.597,0.15,1.2
1.0,53.0,2.0,11.0,190.0,3.0,20.0,4.0,1.75,26.75,5.0,0.0,100.0,40.0,1.0,1.5
2.0,45.0,6.0,2.0,0.0,1.0,50.0,4.0,0.36,15.0,0.73,0.0,1.1,0.0,0.0,0.6
2.0,85.0,6.0,3.0,280.0,1.0,30.0,4.0,0.36,15.0,1.22,0.0,1.2,0.0,0.0,0.75
1.0,32.0,2.0,2.0,0.0,1.0,0.0,4.0,0.36,15.0,1.299,0.0,0.8,0.0,0.0,0.816
1.0,56.0,2.0,8.0,250.0,3.0,0.0,4.0,0.0,16.0,1.0,47.482,7.0,70.0,0.2,2.486
1.0,52.0,2.0,10.0,600.0,3.0,20.0,1.0,3.0,100.0,1.666,300.0,70.0,4000.0,23.0,2.575
1.0,70.0,2.0,12.0,2000.0,3.0,50.0,3.0,7.0,230.927,0.0,0.0,60.0,395.08,0.0,5.0
1.0,62.0,5.0,2.0,45.0,1.0,100.0,4.0,0.36,15.0,3.2,0.0,50.0,0.0,0.0,0.5
1.0,77.0,2.0,6.0,0.0,3.0,100.0,4.0,0.36,15.0,2.5,0.0,24.0,0.0,0.0,2.2
1.0,45.0,2.0,2.0,310.0,1.0,0.0,4.0,0.06,6.0,2.2,67.0,27.0,0.0,0.0,2.82
1.0,85.0,6.0,3.0,60.101,3.0,0.0,4.0,0.36,15.0,0.835,0.0,48.081,0.0,0.0,0.6
1.0,57.0,2.0,11.0,90.0,1.0,0.0,3.0,0.5,24.55,3.671,0.0,90.0,109.0,0.3,1.5
1.0,46.0,1.0,11.0,75.0,3.0,50.0,4.0,1.2,2.16,2.0,20.0,18.0,176.597,0.5,0.755
2.0,52.0,2.0,8.0,175.0,3.0,50.0,4.0,0.0,5.5,3.066,152.0,40.0,0.0,0.0,1.813
2.0,80.0,6.0,2.0,90.0,1.0,25.0,4.0,0.36,15.0,0.637,0.0,0.3,0.0,0.0,0.6
1.0,62.0,1.0,10.0,130.0,1.0,0.0,4.0,0.205,18.0,1.632,0.0,100.0,2.0,0.058,0.771
1.0,45.0,2.0,8.0,0.0,1.0,100.0,4.0,0.36,15.0,1.668,0.0,3.0,0.0,0.0,0.8
1.0,83.0,2.0,2.0,140.0,1.0,100.0,4.0,0.36,15.0,0.6,40.0,75.488,1600.0,22.0,1.328
1.0,76.0,2.0,11.0,250.0,3.0,0.0,4.0,0.36,15.0,1.5,0.0,45.0,60.573,0.6,1.88
2.0,36.0,1.0,11.0,132.198,3.0,50.0,4.0,0.36,15.0,0.0,158.1,4.416,0.0,0.0,1.398
1.0,67.0,2.0,10.0,200.0,3.0,100.0,4.0,0.36,15.0,2.2,0.0,19.0,0.0,0.0,2.0
1.0,65.0,2.0,2.0,180.0,3.0,50.0,4.0,0.36,15.0,2.12,5.5,9.0,0.0,0.0,1.885
2.0,58.0,5.0,12.0,0.0,1.0,50.0,4.0,0.36,15.0,1.391,0.0,31.0,0.0,0.0,0.9
1.0,82.0,2.0,13.0,712.267,2.0,50.0,4.0,0.0,35.519,2.58,0.0,1.179,55.299,0.0,0.8
1.0,74.0,2.0,10.0,1000.0,3.0,50.0,4.0,0.36,15.0,2.5,0.0,550.0,8750.0,6.0,3.0
1.0,85.0,6.0,3.0,250.271,3.0,0.0,4.0,0.36,15.0,1.393,0.0,90.0,115.0,0.8,1.55
1.0,65.0,2.0,4.0,210.354,3.0,20.0,4.0,0.36,15.0,1.223,102.0,5.0,0.0,0.0,1.577
2.0,52.0,4.0,10.0,600.0,3.0,15.0,3.0,0.36,15.0,2.6,0.0,11.55,0.0,0.0,1.655
2.0,62.0,1.0,10.0,350.0,1.0,70.0,3.0,2.4,35.0,2.633,0.0,4.0,160.597,0.0,0.7
2.0,59.0,2.0,8.0,130.0,3.0,50.0,4.0,0.36,15.0,0.0,129.5,19.734,0.0,0.0,2.446
1.0,60.0,2.0,5.0,250.0,1.0,50.0,4.0,5.0,5.0,1.917,49.0,4.0,168.597,0.4,5.043
1.0,55.0,2.0,10.0,160.0,2.0,20.0,3.0,0.36,15.0,4.0,43.0,15.0,3.5,0.0,3.515
1.0,62.0,2.0,12.0,250.0,2.0,50.0,4.0,0.0,75.0,0.0,0.0,250.0,0.0,0.0,1.5
1.0,46.0,1.0,5.0,60.101,1.0,70.0,4.0,0.36,15.0,0.0,41.061,0.0,0.0,0.0,0.95
2.0,41.0,1.0,4.0,60.0,3.0,100.0,4.0,0.36,15.0,0.0,0.0,0.0,0.0,0.0,0.7
2.0,44.0,1.0,11.0,180.0,3.0,20.0,4.0,0.36,15.0,1.633,0.0,180.0,0.0,0.0,1.1
1.0,61.0,5.0,11.0,240.0,3.0,20.0,4.0,0.36,15.0,0.0,0.0,0.1,0.0,0.0,0.5
1.0,59.0,2.0,8.0,180.0,3.0,30.0,4.0,0.36,15.0,0.0,1.0,50.0,0.0,0.0,2.989
1.0,64.0,2.0,10.0,150.0,3.0,20.0,4.0,0.36,15.0,2.48,0.0,15.0,160.597,0.0,2.5
2.0,67.0,6.0,6.0,100.0,2.0,33.0,4.0,0.36,15.0,1.506,0.0,0.954,0.0,0.0,0.455
2.0,72.0,6.0,1.0,0.0,1.0,0.0,4.0,0.36,15.0,0.745,0.0,0.05,0.0,0.0,0.619
1.0,65.0,2.0,11.0,800.0,3.0,0.0,4.0,0.0,75.0,2.5,200.0,100.0,100.0,0.0,1.3
2.0,64.0,5.0,6.0,0.0,1.0,100.0,4.0,0.36,15.0,0.0,0.0,0.4,0.0,0.0,0.46
1.0,42.0,2.0,6.0,0.0,1.0,50.0,4.0,0.36,15.0,1.6,0.0,5.0,0.0,0.0,1.97
2.0,41.0,2.0,12.0,0.0,1.0,55.0,3.0,0.84,4.0,1.866,0.0,1.0,0.0,0.0,2.774
2.0,85.0,2.0,1.0,39.797,2.0,0.0,4.0,0.36,15.0,0.0,0.0,0.0,0.0,0.0,0.6
1.0,71.0,2.0,10.0,162.273,3.0,0.0,4.0,0.36,15.0,2.05,0.0,32.263,0.0,0.0,1.6
1.0,59.0,2.0,11.0,456.915,3.0,10.0,4.0,0.5,6.892,0.0,25.0,32.129,163.597,0.3,3.779
1.0,41.0,1.0,8.0,49.342,3.0,20.0,4.0,0.2,4.0,2.436,0.0,3.5,0.0,0.0,0.4
1.0,63.0,2.0,6.0,65.0,3.0,0.0,4.0,0.36,15.0,2.714,29.0,6.0,0.0,0.0,1.67
1.0,69.0,2.0,11.0,192.324,3.0,50.0,3.0,0.36,15.0,6.008,0.0,150.0,450.0,8.0,2.0
2.0,61.0,5.0,11.0,250.0,3.0,25.0,4.0,0.36,15.0,1.9,90.0,16.02,0.0,0.0,1.09
1.0,54.0,1.0,6.0,250.0,1.0,50.0,4.0,0.0,20.0,0.0,0.0,30.0,160.597,0.0,1.3
2.0,54.0,2.0,5.0,300.0,1.0,0.0,4.0,0.36,15.0,0.8,18.0,10.0,0.0,0.0,1.695
2.0,50.0,2.0,5.0,120.0,2.0,100.0,4.0,0.36,15.0,0.0,15.0,10.0,0.0,0.0,1.281
2.0,52.0,2.0,8.0,0.0,1.0,50.0,4.0,0.36,15.0,1.4,0.0,0.8,0.0,0.0,2.06
2.0,66.0,2.0,10.0,2200.0,3.0,100.0,4.0,8.0,120.0,0.0,580.0,60.0,300.0,0.0,23.445
2.0,75.0,2.0,11.0,400.0,3.0,100.0,4.0,0.36,15.0,1.13,0.0,14.0,160.597,0.0,2.0
2.0,45.0,2.0,8.0,160.0,3.0,100.0,4.0,0.0,3.5,0.0,87.39,2.0,0.0,0.0,1.946
1.0,71.0,2.0,2.0,90.0,2.0,0.0,4.0,0.36,15.0,1.611,0.0,20.0,0.0,0.0,1.4
1.0,85.0,2.0,4.0,300.506,3.0,0.0,4.0,0.36,15.0,1.186,0.0,5.42,0.0,0.0,1.0
2.0,57.0,5.0,10.0,130.0,1.0,100.0,4.0,0.36,15.0,1.355,0.0,18.0,0.5,0.0,0.48
2.0,71.0,1.0,6.0,0.0,1.0,100.0,4.0,0.36,15.0,1.9,0.0,1.0,0.0,0.0,1.01
1.0,39.0,1.0,4.0,90.0,3.0,50.0,3.0,0.36,15.0,1.75,175.0,0.03,0.0,0.0,1.842
1.0,69.0,5.0,10.0,0.0,3.0,0.0,4.0,0.36,15.0,2.295,18.0,40.0,10.0,0.0,2.23
2.0,32.0,1.0,12.0,0.0,3.0,100.0,4.0,0.36,15.0,0.0,0.0,0.0,0.0,0.0,0.813
2.0,56.0,2.0,4.0,160.0,2.0,100.0,4.0,0.36,15.0,1.7,0.0,21.164,7.1,0.0,1.8
1.0,41.0,1.0,6.0,172.0,1.0,30.0,4.0,0.0,6.792,2.321,15.0,16.0,20.0,1.0,3.16
2.0,43.0,2.0,6.0,134.71,3.0,30.0,4.0,0.36,15.0,0.6,110.0,3.5,0.0,0.0,3.02
1.0,74.0,2.0,11.0,360.607,1.0,100.0,4.0,0.36,15.0,7.0,0.0,120.0,0.0,0.0,6.0
1.0,73.0,2.0,10.0,601.012,3.0,0.0,3.0,0.36,15.0,1.765,128.0,300.0,1230.0,2.0,4.44
2.0,37.0,2.0,11.0,161.662,1.0,0.0,4.0,0.36,15.0,1.2,97.916,3.238,0.0,0.0,1.485
1.0,55.0,1.0,11.0,367.162,3.0,25.0,3.0,0.0,7.0,3.135,8.0,60.0,0.0,0.0,1.9
1.0,68.0,5.0,8.0,0.0,1.0,0.0,4.0,0.36,15.0,0.65,0.0,0.0,0.0,0.0,0.67
2.0,85.0,6.0,2.0,80.111,1.0,100.0,4.0,0.36,15.0,1.029,3.0,0.05,0.0,0.0,1.047
2.0,34.0,2.0,2.0,88.074,3.0,50.0,4.0,0.36,15.0,0.0,140.0,0.4,0.0,0.0,1.093
1.0,48.0,1.0,6.0,120.0,1.0,10.0,4.0,0.36,15.0,1.75,0.0,2.5,0.0,0.0,1.6
2.0,84.0,4.0,2.0,360.607,3.0,50.0,4.0,0.36,15.0,0.615,0.0,0.6,0.0,0.0,1.0
1.0,65.0,2.0,6.0,250.0,1.0,100.0,4.0,0.36,15.0,1.48,0.0,5.0,8.845,0.0,0.8
1.0,39.0,2.0,11.0,145.0,2.0,100.0,2.0,0.18,4.43,2.8,142.5,40.0,0.0,0.0,2.22
1.0,81.0,2.0,10.0,400.0,3.0,25.0,4.0,0.36,15.0,2.528,0.0,15.0,680.597,0.0,2.0
1.0,77.0,2.0,2.0,63.884,3.0,1.0,4.0,0.36,15.0,0.788,0.0,5.148,0.0,0.0,0.8
2.0,51.0,2.0,11.0,300.0,1.0,20.0,3.0,0.0,2.2,0.0,5.4,15.0,0.0,0.0,1.262
1.0,78.0,2.0,11.0,650.0,1.0,0.0,4.0,0.36,15.0,2.4,0.0,6.0,0.0,0.0,3.87
1.0,63.0,2.0,10.0,300.0,3.0,25.0,4.0,0.0,20.0,1.5,0.0,100.0,10.0,0.3,4.0
1.0,69.0,5.0,4.0,448.677,3.0,0.0,4.0,0.36,15.0,0.904,0.0,13.0,800.0,17.0,1.0
1.0,67.0,2.0,2.0,285.137,3.0,100.0,4.0,2.0,15.9,0.798,0.0,0.8,0.0,0.0,1.3
1.0,57.0,2.0,6.0,300.0,1.0,0.0,3.0,1.0,8.0,2.8,40.0,10.0,0.0,0.0,2.9
2.0,60.0,2.0,2.0,90.0,3.0,100.0,4.0,0.36,15.0,0.0,0.0,33.0,0.0,0.0,1.0
1.0,65.0,2.0,4.0,230.0,1.0,0.0,4.0,1.5,14.0,0.0,0.0,13.0,162.273,5.0,0.605
1.0,55.0,2.0,6.0,532.709,1.0,75.0,4.0,0.0,9.2105,0.0,0.0,1.8,2.0,0.15,1.0
1.0,56.0,1.0,10.0,700.0,3.0,0.0,3.0,0.36,15.0,0.0,16.0,50.0,1150.0,2.053,1.69
1.0,76.0,2.0,11.0,500.0,3.0,0.0,3.0,0.36,15.0,2.5,0.0,30.0,14.0,0.15,1.15
